TestDataID1,TestDataID2,TestDataID3,MaxDepth,NEstimators,MinSamplesSplit,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
6,13,19,7,200,2,0.881259956,-4.164991876,LUMO,HOMO,ATS0dv,MolWt,CT100,BalabanJ,NumRotatableBonds,Eads100,MaxAbsPartialCharge,MinPartialCharge
6,13,20,3,300,2,0.817521168,-1.513561685,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MolWt,MinPartialCharge,TPSA,Kappa1
6,13,21,5,300,10,0.830650528,-3.89593922,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,MinPartialCharge,TPSA,MolWt,CT100,Kappa1
6,13,22,5,100,2,0.860615992,0.633321306,LUMO,HOMO,ATS0dv,CT100,Eads100,Kappa1,NumRotatableBonds,MaxAbsPartialCharge,MolWt,Chi0
6,13,23,5,300,5,0.820808173,-0.070212213,LUMO,HOMO,ATS0dv,Eads100,MaxAbsPartialCharge,MolWt,CT100,NumRotatableBonds,BalabanJ,MinPartialCharge
6,13,24,7,200,5,0.833698863,0.036067286,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,MolWt,Eads100,MinPartialCharge,Kappa1,LabuteASA
6,13,25,7,100,5,0.83178097,-2.197140793,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MolWt,NumRotatableBonds,MaxAbsPartialCharge,Eads100,Chi0
6,13,26,5,300,2,0.861532456,0.784814342,HOMO,LUMO,ATS0dv,CT100,MolWt,Eads100,MinPartialCharge,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds
6,13,27,7,300,5,0.827552194,-1.025003196,ATS0dv,LUMO,HOMO,NumRotatableBonds,CT100,BalabanJ,MaxAbsPartialCharge,Eads100,MinPartialCharge,MolWt
6,13,28,7,300,5,0.826374656,0.79021145,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,MolWt,MinPartialCharge,BalabanJ,Kappa1
6,13,29,7,300,5,0.820111476,0.339177343,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,NumRotatableBonds,MolWt,MinPartialCharge
6,14,15,7,100,2,0.879358465,0.449051872,LUMO,HOMO,ATS0dv,CT100,MolWt,BalabanJ,MaxAbsPartialCharge,Eads100,MinPartialCharge,LabuteASA
6,14,16,5,100,2,0.877941689,-0.446959533,LUMO,HOMO,ATS0dv,CT100,MolWt,BalabanJ,MaxAbsPartialCharge,Eads100,TPSA,MinPartialCharge
6,14,17,5,300,2,0.873721663,0.07584394,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,BalabanJ,MolWt,MinPartialCharge,NumRotatableBonds,TPSA
6,14,18,7,100,2,0.876610408,-0.847048041,LUMO,HOMO,ATS0dv,CT100,MolWt,BalabanJ,Eads100,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds
6,14,19,3,100,2,0.829520389,-99.10082588,LUMO,HOMO,ATS0dv,CT100,MolWt,BalabanJ,MaxAbsPartialCharge,Eads100,NumRotatableBonds,LabuteASA
6,14,20,7,300,10,0.763619385,-0.749952103,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,MolWt,CT100,Eads100,TPSA,MinPartialCharge
6,14,21,3,300,10,0.787553223,-6.971661522,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,Eads100,CT100,MolWt,MinPartialCharge,TPSA,Kappa1
6,14,22,5,100,2,0.867016721,0.173337111,LUMO,HOMO,CT100,ATS0dv,Eads100,Kappa1,BalabanJ,MaxAbsPartialCharge,TPSA,Chi0
6,14,23,5,300,2,0.873428394,-27.90743222,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,MolWt,MinPartialCharge,NumRotatableBonds
6,14,24,7,200,5,0.832530808,-0.129886156,HOMO,LUMO,ATS0dv,CT100,MolWt,MaxAbsPartialCharge,Eads100,SpAbs_A,LabuteASA,MinPartialCharge
6,14,25,7,100,5,0.83629804,-95.48032768,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MolWt,MaxAbsPartialCharge,Chi0,NumRotatableBonds,MinPartialCharge
6,14,26,5,100,2,0.872541972,0.203036076,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,LabuteASA,MolWt,MinPartialCharge,Chi0
6,14,27,7,300,5,0.823627814,-1.044801987,LUMO,ATS0dv,HOMO,CT100,BalabanJ,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,Eads100,MolWt
6,14,28,5,300,5,0.821274231,-6.277670344,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,MolWt,BalabanJ,Eads100,MinPartialCharge,NumRotatableBonds
6,14,29,7,100,5,0.817080943,-98.72616172,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,LabuteASA,NumRotatableBonds
6,15,16,5,100,2,0.873512536,0.676822901,LUMO,HOMO,ATS0dv,CT100,MolWt,BalabanJ,MaxAbsPartialCharge,Eads100,TPSA,MinPartialCharge
6,15,17,3,200,2,0.806804712,0.192374515,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,MolWt,NumRotatableBonds,BalabanJ,TPSA,MinPartialCharge
6,15,18,7,100,5,0.83082949,0.688822774,LUMO,HOMO,ATS0dv,CT100,MolWt,BalabanJ,Eads100,MaxAbsPartialCharge,MinPartialCharge,LabuteASA
6,15,19,7,200,5,0.830466611,0.054008964,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MaxAbsPartialCharge,MolWt,NumRotatableBonds,Eads100,MinPartialCharge
6,15,20,3,300,10,0.742489966,-0.021850728,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MinPartialCharge,Kappa1,CT100,MolWt
6,15,21,3,300,10,0.786016509,-5.875320875,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,CT100,MinPartialCharge,TPSA,MolWt,SpAbs_A
6,15,22,7,200,5,0.824922858,0.258284214,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,MolWt,NumRotatableBonds,BalabanJ,HeavyAtomMolWt
6,15,23,5,200,5,0.825841961,0.48685245,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,MolWt,BalabanJ,MinPartialCharge,NumRotatableBonds
6,15,24,7,200,5,0.830557985,0.659476004,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,MolWt,MinPartialCharge,SpAbs_A,LabuteASA
6,15,25,7,100,5,0.831516868,0.639879738,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MinPartialCharge,MolWt,MaxAbsPartialCharge,Chi0
6,15,26,7,100,5,0.824378239,0.532325682,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,HeavyAtomMolWt,LabuteASA,Kappa1,Chi0
6,15,27,7,300,5,0.821470899,0.50239809,ATS0dv,LUMO,HOMO,CT100,BalabanJ,MaxAbsPartialCharge,NumRotatableBonds,Eads100,MinPartialCharge,MolWt
6,15,28,7,100,2,0.874671726,0.637452911,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,Kappa1,LabuteASA
6,15,29,5,200,2,0.867782238,0.675480867,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,NumRotatableBonds,SpAbs_A
6,16,17,3,300,2,0.812230539,0.058010052,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,TPSA,MinPartialCharge,MolWt,BalabanJ,NumRotatableBonds
6,16,18,5,100,10,0.722804019,0.251662785,LUMO,HOMO,ATS0dv,CT100,Eads100,MolWt,TPSA,MaxAbsPartialCharge,Kappa1,LabuteASA
6,16,19,7,200,5,0.836247132,-1.079330671,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MolWt,NumRotatableBonds,Eads100,MaxAbsPartialCharge,TPSA
6,16,20,3,300,10,0.743322362,-0.252990857,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,Eads100,CT100,TPSA,MinPartialCharge,MolWt
6,16,21,3,300,10,0.786200362,-9.036207116,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,TPSA,CT100,MinPartialCharge,MolWt,HeavyAtomMolWt
6,16,22,5,100,2,0.864669743,-0.047903475,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,TPSA,BalabanJ,Kappa1,Chi0
6,16,23,5,200,5,0.829900452,-0.525643227,LUMO,HOMO,ATS0dv,CT100,Eads100,MolWt,MaxAbsPartialCharge,BalabanJ,TPSA,NumRotatableBonds
6,16,24,5,200,5,0.826351469,0.521531425,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,MolWt,TPSA,MinPartialCharge,SpAbs_A
6,16,25,7,100,2,0.87738345,-0.28535749,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MinPartialCharge,MolWt,NumRotatableBonds,Chi0
6,16,26,3,200,2,0.818266971,0.373985634,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,TPSA,MolWt,NumRotatableBonds,BalabanJ
6,16,27,5,300,5,0.823051728,0.19374233,ATS0dv,LUMO,HOMO,CT100,MaxAbsPartialCharge,NumRotatableBonds,Eads100,BalabanJ,MolWt,MinPartialCharge
6,16,28,5,300,5,0.823900523,0.437632515,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,MolWt,SpAbs_A
6,16,29,3,100,5,0.781034338,0.675171187,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,Kappa1,MinPartialCharge,NumRotatableBonds,BalabanJ
6,17,18,3,300,2,0.81120065,0.175310323,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,TPSA,MinPartialCharge,MolWt,BalabanJ,NumRotatableBonds
6,17,19,7,200,2,0.885324899,0.091289318,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,BalabanJ,TPSA,MolWt,NumRotatableBonds,Eads100
6,17,20,3,300,10,0.755323407,0.05027973,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,TPSA,MinPartialCharge,Eads100,CT100,MolWt
6,17,21,3,300,10,0.793482699,-4.323951458,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,Eads100,TPSA,MinPartialCharge,CT100,MolWt,HeavyAtomMolWt
6,17,22,3,300,2,0.803098709,-0.189036609,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,TPSA,NumRotatableBonds,BalabanJ,MolWt
6,17,23,5,200,2,0.870677697,0.230179093,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,NumRotatableBonds,BalabanJ,TPSA,MolWt
6,17,24,5,200,5,0.82874388,0.50707424,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,CT100,TPSA,MinPartialCharge,Eads100,LabuteASA,BalabanJ
6,17,25,5,300,2,0.870996032,0.271165998,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,BalabanJ,MinPartialCharge,Eads100,NumRotatableBonds,MolWt
6,17,26,3,300,2,0.807247259,-0.343847076,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,TPSA,MinPartialCharge,CT100,NumRotatableBonds,Eads100,SpAbs_A
6,17,27,3,300,5,0.77461784,0.304970804,ATS0dv,LUMO,HOMO,MaxAbsPartialCharge,NumRotatableBonds,CT100,MinPartialCharge,TPSA,Eads100,BalabanJ
6,17,28,3,300,2,0.812302346,0.276870302,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,MinPartialCharge,NumRotatableBonds,Eads100,TPSA,BalabanJ
6,17,29,7,200,2,0.875717147,0.517991125,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,BalabanJ,NumRotatableBonds,MinPartialCharge,LabuteASA
6,18,19,5,200,2,0.877513652,-2.091434233,LUMO,HOMO,ATS0dv,CT100,MolWt,BalabanJ,MaxAbsPartialCharge,NumRotatableBonds,Eads100,TPSA
6,18,20,3,300,10,0.737209611,-0.368129944,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,MaxAbsPartialCharge,TPSA,Eads100,MolWt,MinPartialCharge
6,18,21,5,300,10,0.79911294,-9.54537795,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,CT100,TPSA,MinPartialCharge,MolWt,HeavyAtomMolWt
6,18,22,7,100,2,0.874754662,0.181022784,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,TPSA,MolWt,HeavyAtomMolWt
6,18,23,5,100,2,0.871881743,-1.184436041,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,MolWt,Chi0,NumRotatableBonds
6,18,24,7,200,2,0.87921572,0.500119949,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,MolWt,LabuteASA,TPSA
6,18,25,5,100,2,0.870094644,-1.265656032,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MaxAbsPartialCharge,NumRotatableBonds,MolWt,MinPartialCharge
6,18,26,5,300,5,0.81744295,0.403303866,HOMO,LUMO,ATS0dv,CT100,MinPartialCharge,MaxAbsPartialCharge,Eads100,BalabanJ,MolWt,TPSA
6,18,27,5,300,5,0.818554542,0.020408065,ATS0dv,LUMO,HOMO,CT100,NumRotatableBonds,BalabanJ,MinPartialCharge,Eads100,MaxAbsPartialCharge,MolWt
6,18,28,7,300,5,0.822810412,-0.073866347,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,MolWt,NumRotatableBonds
6,18,29,7,100,5,0.822604475,0.174765876,LUMO,ATS0dv,HOMO,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,LabuteASA
6,19,20,3,300,10,0.749296843,-1.099137622,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,TPSA,MinPartialCharge,CT100,MolWt,Eads100
6,19,21,3,100,10,0.800770861,-6.431399063,LUMO,ATS0dv,HOMO,CT100,TPSA,MaxAbsPartialCharge,Eads100,MinPartialCharge,MolWt,HeavyAtomMolWt
6,19,22,5,300,10,0.745132393,-0.574823349,HOMO,LUMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,Eads100,TPSA,MolWt,HeavyAtomMolWt
6,19,23,5,100,2,0.877507126,-16.47609245,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MaxAbsPartialCharge,Chi0,NumRotatableBonds,MinPartialCharge
6,19,24,7,100,5,0.834853007,-0.586019039,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,BalabanJ,LabuteASA,Chi0,MolWt,MinPartialCharge
6,19,25,7,100,5,0.84102136,-75.34342314,LUMO,HOMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,MinPartialCharge,Chi0,MolWt,MaxAbsPartialCharge
6,19,26,7,100,5,0.838446556,-0.491497048,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,TPSA,Chi0
6,19,27,7,300,5,0.827888522,-1.973407736,ATS0dv,LUMO,HOMO,CT100,NumRotatableBonds,BalabanJ,Eads100,MolWt,MaxAbsPartialCharge,MinPartialCharge
6,19,28,7,200,5,0.832283824,-6.655112688,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,MinPartialCharge,MolWt
6,19,29,7,100,5,0.822423572,-108.698773,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,LabuteASA,MaxAbsPartialCharge,MinPartialCharge
6,20,21,5,200,10,0.817953646,-0.037299826,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,TPSA,Eads100,MinPartialCharge,MolWt,CT100,HeavyAtomMolWt
6,20,22,7,200,10,0.77706355,-0.214776753,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,TPSA,MaxAbsPartialCharge,Eads100,MolWt,MinPartialCharge
6,20,23,5,200,10,0.763109028,-0.60016096,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,CT100,Eads100,MolWt,TPSA,MinPartialCharge
6,20,24,7,200,2,0.901915529,-2.057374639,HOMO,LUMO,MaxAbsPartialCharge,ATS0dv,TPSA,CT100,MinPartialCharge,Eads100,BalabanJ,MolWt
6,20,25,7,200,10,0.763819257,-0.822583328,HOMO,ATS0dv,LUMO,NumRotatableBonds,MaxAbsPartialCharge,MolWt,CT100,Eads100,TPSA,MinPartialCharge
6,20,26,3,100,10,0.72192873,-0.135955552,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,TPSA,MinPartialCharge,CT100,Eads100,MolWt
6,20,27,5,100,10,0.725337315,-0.853782413,ATS0dv,HOMO,LUMO,NumRotatableBonds,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA,BalabanJ
6,20,28,5,300,10,0.749594359,-0.534815827,HOMO,ATS0dv,LUMO,CT100,NumRotatableBonds,MaxAbsPartialCharge,Eads100,TPSA,MinPartialCharge,MolWt
6,20,29,7,200,10,0.761650349,-0.9331009,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,MolWt,TPSA
6,21,22,3,100,10,0.783183841,-6.275211998,LUMO,ATS0dv,HOMO,Eads100,TPSA,CT100,MaxAbsPartialCharge,MinPartialCharge,Chi0,HeavyAtomMolWt
6,21,23,3,100,10,0.783054798,-7.159974325,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,CT100,TPSA,MinPartialCharge,HeavyAtomMolWt,Chi0
6,21,24,7,200,5,0.850368426,-0.263763159,LUMO,HOMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,TPSA,MolWt,MinPartialCharge,HeavyAtomMolWt
6,21,25,5,200,10,0.805680784,-6.13787211,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,TPSA,MinPartialCharge,MolWt,CT100,HeavyAtomMolWt
6,21,26,3,200,10,0.791608664,-7.018344338,LUMO,ATS0dv,HOMO,TPSA,Eads100,MaxAbsPartialCharge,MinPartialCharge,HeavyAtomMolWt,CT100,MolWt
6,21,27,7,200,5,0.872727186,-2.633622583,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,TPSA,FractionCSP3,MinPartialCharge,BalabanJ,HeavyAtomMolWt
6,21,28,3,200,10,0.790089915,-8.778653632,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,TPSA,CT100,MinPartialCharge,FractionCSP3,MolWt
6,21,29,3,200,10,0.776699745,-6.699667528,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,FractionCSP3,CT100,TPSA,MolWt,MinPartialCharge
6,22,23,5,100,5,0.817870204,-0.009802648,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,NumRotatableBonds,HeavyAtomMolWt,BalabanJ,TPSA
6,22,24,5,200,2,0.868834601,0.53434895,HOMO,LUMO,CT100,ATS0dv,MaxAbsPartialCharge,Eads100,MolWt,TPSA,LogEE_A,MinPartialCharge
6,22,25,7,100,2,0.873147936,0.171406597,LUMO,HOMO,ATS0dv,CT100,Eads100,MinPartialCharge,MaxAbsPartialCharge,BalabanJ,MolWt,Chi0
6,22,26,3,100,10,0.708928264,-0.21833359,LUMO,HOMO,ATS0dv,CT100,TPSA,Eads100,MaxAbsPartialCharge,MolWt,MinPartialCharge,NumRotatableBonds
6,22,27,7,300,5,0.825394958,0.229215052,LUMO,ATS0dv,HOMO,CT100,BalabanJ,Eads100,NumRotatableBonds,MaxAbsPartialCharge,HeavyAtomMolWt,MolWt
6,22,28,7,300,2,0.879344543,0.10620164,LUMO,HOMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,MolWt,NumRotatableBonds,SpAbs_A
6,22,29,7,100,2,0.854021213,0.493076941,LUMO,HOMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,FractionCSP3,HeavyAtomMolWt
6,23,24,5,200,2,0.872852889,0.345915558,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,MinPartialCharge,LogEE_A,MolWt,TPSA
6,23,25,5,100,5,0.821699836,-14.51588917,LUMO,HOMO,ATS0dv,CT100,Eads100,MolWt,MaxAbsPartialCharge,MinPartialCharge,Chi0,BalabanJ
6,23,26,5,300,2,0.877439858,0.426734867,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MinPartialCharge,NumRotatableBonds,MaxAbsPartialCharge,MolWt
6,23,27,5,300,2,0.883062947,-0.696971268,LUMO,ATS0dv,HOMO,CT100,BalabanJ,Eads100,MaxAbsPartialCharge,NumRotatableBonds,MolWt,HeavyAtomMolWt
6,23,28,5,200,2,0.874292235,-9.12475916,LUMO,HOMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,MinPartialCharge,MolWt
6,23,29,7,200,5,0.80969167,-9.151394015,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,MolWt
6,24,25,7,200,5,0.824051425,0.002867423,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,MolWt,MinPartialCharge,BalabanJ,TPSA,Eads100
6,24,26,7,300,5,0.831773295,0.660613512,HOMO,LUMO,ATS0dv,CT100,MinPartialCharge,MaxAbsPartialCharge,MolWt,TPSA,HeavyAtomMolWt,SpAbs_A
6,24,27,7,200,5,0.818065161,-0.432954288,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,MolWt,Eads100,HeavyAtomMolWt,MinPartialCharge,LogEE_A
6,24,28,5,100,2,0.854020012,0.536419128,LUMO,HOMO,CT100,ATS0dv,Eads100,MaxAbsPartialCharge,MinPartialCharge,Chi0,BalabanJ,TPSA
6,24,29,7,300,5,0.80719267,0.2254422,HOMO,LUMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,MolWt,LogEE_A
6,25,26,7,300,5,0.827383657,0.195251144,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MolWt,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,HeavyAtomMolWt
6,25,27,7,300,5,0.830054558,-2.207181759,ATS0dv,LUMO,HOMO,NumRotatableBonds,CT100,BalabanJ,MaxAbsPartialCharge,MolWt,HeavyAtomMolWt,MinPartialCharge
6,25,28,7,300,5,0.826092909,-5.607389423,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,Eads100,MolWt,MinPartialCharge
6,25,29,7,100,10,0.707440577,-48.39018983,LUMO,ATS0dv,HOMO,CT100,Eads100,NumRotatableBonds,MaxAbsPartialCharge,HeavyAtomMolWt,MolWt,Chi0
6,26,27,7,200,5,0.821024657,0.265446383,LUMO,ATS0dv,HOMO,CT100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,HeavyAtomMolWt,TPSA,MolWt
6,26,28,7,200,5,0.817176393,0.613626151,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,Eads100,TPSA,BalabanJ
6,26,29,5,100,5,0.784885029,0.820957522,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,MaxAbsPartialCharge,BalabanJ,TPSA,HeavyAtomMolWt
6,27,28,7,200,2,0.876645046,-0.336588298,LUMO,ATS0dv,HOMO,CT100,NumRotatableBonds,MaxAbsPartialCharge,Eads100,BalabanJ,MinPartialCharge,HeavyAtomMolWt
6,27,29,7,300,5,0.809523787,-0.972274559,ATS0dv,LUMO,HOMO,NumRotatableBonds,Eads100,BalabanJ,CT100,MaxAbsPartialCharge,HeavyAtomMolWt,MolWt
6,28,29,7,300,2,0.86604966,-1.103491366,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,HeavyAtomMolWt
7,8,9,3,200,10,0.723183554,-3.229921452,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,MinPartialCharge,FractionCSP3,MaxAbsPartialCharge,MolWt,BalabanJ
7,8,10,7,300,2,0.873227408,-0.581777273,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,Kappa1,MolWt,Eads100
7,8,11,7,100,2,0.87940375,-0.923560735,HOMO,LUMO,CT100,ATS0dv,MinPartialCharge,Eads100,SpAbs_A,MaxAbsPartialCharge,BalabanJ,MolWt
7,8,12,7,100,2,0.88152486,-0.07510057,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MaxAbsPartialCharge,TPSA,MolWt,SpAbs_A,MinPartialCharge
7,8,13,7,100,2,0.878773673,0.440419791,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,MolWt,BalabanJ,LabuteASA,TPSA,MinPartialCharge
7,8,14,3,100,5,0.790984463,-0.48805568,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,TPSA,MolWt,LabuteASA,Kappa1,BalabanJ
7,8,15,5,100,2,0.878431211,-0.390834454,HOMO,LUMO,ATS0dv,CT100,TPSA,MolWt,BalabanJ,MaxAbsPartialCharge,Eads100,LabuteASA
7,8,16,3,100,2,0.822771367,-0.947991292,HOMO,LUMO,ATS0dv,CT100,TPSA,MolWt,MaxAbsPartialCharge,LabuteASA,MinPartialCharge,Kappa1
7,8,17,3,300,2,0.808146781,-0.653763843,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,TPSA,MinPartialCharge,BalabanJ,MolWt,NumRotatableBonds
7,8,18,3,100,10,0.731941996,-0.425658161,HOMO,LUMO,ATS0dv,CT100,TPSA,MaxAbsPartialCharge,MolWt,Kappa1,HeavyAtomMolWt,LabuteASA
7,8,19,7,100,2,0.874243966,-0.548261491,LUMO,HOMO,ATS0dv,CT100,BalabanJ,TPSA,MinPartialCharge,MolWt,NumRotatableBonds,SpAbs_A
7,8,20,3,300,10,0.761136755,-0.110306342,HOMO,LUMO,ATS0dv,CT100,NumRotatableBonds,MaxAbsPartialCharge,TPSA,MinPartialCharge,Kappa1,MolWt
7,8,21,3,300,10,0.793117484,-8.229306992,LUMO,ATS0dv,HOMO,CT100,Eads100,TPSA,MaxAbsPartialCharge,MolWt,MinPartialCharge,FractionCSP3
7,8,22,7,100,2,0.876043876,-1.053536528,LUMO,HOMO,CT100,ATS0dv,Eads100,MinPartialCharge,TPSA,BalabanJ,Kappa1,MaxAbsPartialCharge
7,8,23,7,100,2,0.876571853,-0.168386294,LUMO,HOMO,CT100,ATS0dv,MinPartialCharge,MaxAbsPartialCharge,Eads100,MolWt,Chi0,BalabanJ
7,8,24,7,200,5,0.816653445,0.419831141,HOMO,LUMO,CT100,ATS0dv,MaxAbsPartialCharge,TPSA,MinPartialCharge,MolWt,SpAbs_A,Kappa1
7,8,25,3,200,2,0.817591929,-0.29629508,LUMO,HOMO,ATS0dv,CT100,MinPartialCharge,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MolWt,TPSA
